4.155000000000002e-07	[-6.738441486764338e-09 -3.260894720987862e-08 -1.765581985741461e-10]
4.255000000000003e-07	[-5.197384783818718e-09 -3.079084388995941e-08 -1.622225434082594e-10]
4.355000000000003e-07	[-3.409546412479754e-09 -2.968252361839209e-08 -1.432974774309528e-10]
4.455000000000003e-07	[-1.420399529668766e-09 -2.982699017534678e-08 -1.209653889140129e-10]
4.555000000000003e-07	[7.266105759959428e-10 -3.177790308436023e-08 -9.645691769369493e-11]
4.655000000000003e-07	[2.98328436142205e-09 -3.601887120049252e-08 -7.098978912561465e-11]
4.755000000000003e-07	[5.300684935517835e-09 -4.285584038421341e-08 -4.568262889665004e-11]
4.855000000000003e-07	[7.623086590081285e-09 -5.234888144677636e-08 -2.147205013796435e-11]
4.955000000000003e-07	[9.885086887395968e-09 -6.427378003436495e-08 9.474183692537127e-13]
5.055000000000003e-07	[1.200994182631362e-08 -7.811509058117539e-08 2.11616818558817e-11]
5.155000000000003e-07	[1.39101849356042e-08 -9.309182756650533e-08 3.905760652319174e-11]
5.255000000000003e-07	[1.54911233108002e-08 -1.082234885781233e-07 5.481348263113022e-11]
5.355000000000003e-07	[1.665732982236797e-08 -1.224168071774048e-07 6.886827478558837e-11]
5.455000000000003e-07	[1.732168285156324e-08 -1.345680933511833e-07 8.187089124395234e-11]
5.555000000000003e-07	[1.741588447249464e-08 -1.436773422053236e-07 9.460774112861935e-11]
5.655000000000003e-07	[1.690106402285686e-08 -1.489496757350891e-07 1.079196379763905e-10]
5.755000000000004e-07	[1.577677865310137e-08 -1.49879552267954e-07 1.226098488236763e-10]
5.855000000000004e-07	[1.408677179983666e-08 -1.463089800262926e-07 1.393582900076361e-10]
5.954007574074903e-07	[1.194171492552196e-08 -1.385275007677761e-07 1.584497830939693e-10]
6.051885562805637e-07	[9.489072358990281e-09 -1.272541622755267e-07 1.799786903438462e-10]
6.145231249423942e-07	[6.983187778165056e-09 -1.13940209823875e-07 2.029446205697188e-10]
6.231285907989779e-07	[4.667807728648227e-09 -1.003011072522648e-07 2.259789960322176e-10]
6.31352693040279e-07	[2.567805073947828e-09 -8.677440384895915e-08 2.492494156968255e-10]
6.394753321671696e-07	[6.802540750160294e-10 -7.353944057384641e-08 2.729488232380409e-10]
6.477178023758298e-07	[-9.806524817854708e-10 -6.080662063390788e-08 2.97124555038228e-10]
6.560074982961024e-07	[-2.332865957896901e-09 -4.932233499570045e-08 3.208674606866596e-10]
6.640458703964094e-07	[-3.293574871860205e-09 -4.000801633244028e-08 3.426211970350296e-10]
6.719034664328955e-07	[-3.889590132288279e-09 -3.289805583355341e-08 3.620470001217989e-10]
6.796438786314977e-07	[-4.156849236911125e-09 -2.797858603929368e-08 3.788329180431804e-10]
6.873043658127033e-07	[-4.136627356197156e-09 -2.520042893845219e-08 3.926580028801666e-10]
6.94915426651894e-07	[-3.877328540980164e-09 -2.444872773429891e-08 4.032553228667024e-10]
7.024988572787505e-07	[-3.433077383271428e-09 -2.554229300224588e-08 4.104220305753968e-10]
7.100742846970551e-07	[-2.861803412522798e-09 -2.824523376404083e-08 4.140398912156634e-10]
7.176584409828376e-07	[-2.222580069511475e-09 -3.227052071018189e-08 4.140805954899212e-10]
7.252650546689075e-07	[-1.572861381942801e-09 -3.729536724622742e-08 4.106127468133607e-10]
7.329055003436804e-07	[-9.654126395956585e-10 -4.297751357174859e-08 4.038089766523404e-10]
7.405894734005586e-07	[-4.451484000482827e-10 -4.897383733287871e-08 3.939452840666343e-10]
7.483248982118868e-07	[-4.622762372954842e-11 -5.495988188293876e-08 3.814003005124251e-10]
7.56118064143781e-07	[2.103673219820203e-10 -6.065507080195589e-08 3.666445302887093e-10]
7.639736947789197e-07	[3.184803084079621e-10 -6.583980098198266e-08 3.502293862223586e-10]
7.718950122883692e-07	[2.873199846597058e-10 -7.037711835387926e-08 3.327682167968954e-10]
7.798832650948521e-07	[1.406933446849105e-10 -7.422102825944003e-08 3.149115128942762e-10]
7.879395279287316e-07	[-8.60226151625611e-11 -7.742350205185475e-08 2.973144619192621e-10]
7.960627022465226e-07	[-3.465885892964952e-10 -8.013403673987061e-08 2.805993353120619e-10]
8.042515863920081e-07	[-5.921050107106572e-10 -8.257516838084728e-08 2.653246275415695e-10]
8.125043075899932e-07	[-7.758753298163296e-10 -8.501481029858017e-08 2.519588434285774e-10]
8.208174321775342e-07	[-8.589502712106111e-10 -8.773023213856231e-08 2.408554421498659e-10]
8.291873790184503e-07	[-8.152832980863569e-10 -9.096514433888106e-08 2.322320551185219e-10]
8.376066681396819e-07	[-6.356809747860575e-10 -9.488151610317428e-08 2.261612952357751e-10]
8.460650064677759e-07	[-3.299000222465849e-10 -9.952075734756638e-08 2.225649429611077e-10]
8.545509702169482e-07	[7.376102861644923e-11 -1.047747070044721e-07 2.212225113066093e-10]
8.630537336945781e-07	[5.316368631810522e-10 -1.103819231347427e-07 2.217930809810945e-10]
8.715642464360876e-07	[9.90204119877839e-10 -1.159338326805887e-07 2.238477882307618e-10]
8.800735519480283e-07	[1.392998246937246e-09 -1.209138562295368e-07 2.269101219793168e-10]
8.885725572514375e-07	[1.688149418306235e-09 -1.24746391110526e-07 2.304947316377666e-10]
8.97054906809478e-07	[1.835531238575438e-09 -1.268636277568073e-07 2.341483093585478e-10]
9.055153393726613e-07	[1.812123260919896e-09 -1.267630061809206e-07 2.374811523345282e-10]
9.139511486000358e-07	[1.615274969146691e-09 -1.240754294596611e-07 2.401939574763749e-10]
9.223620962843912e-07	[1.263396907190763e-09 -1.186055282892281e-07 2.420918493260535e-10]
9.307497290104327e-07	[7.952136805208521e-10 -1.103587254681963e-07 2.430903806791988e-10]
9.391177480340344e-07	[2.627127779946613e-10 -9.956697557640156e-08 2.431910050394856e-10]
9.474714146488631e-07	[-2.708889027187464e-10 -8.666996225276301e-08 2.424977689495999e-10]
9.558172184294967e-07	[-7.377968436251931e-10 -7.229310954614784e-08 2.411947421524533e-10]
9.64162397893763e-07	[-1.072292783398804e-09 -5.721544950126174e-08 2.39528205008318e-10]
9.7251662272486e-07	[-1.217101663887984e-09 -4.231618332058796e-08 2.377795500189822e-10]
9.808867587906818e-07	[-1.128808184958923e-09 -2.853534139007777e-08 2.362421277266924e-10]
9.892815306938431e-07	[-7.82746095142872e-10 -1.679526763515619e-08 2.351964583275531e-10]
9.977089195655568e-07	[-1.76148563585973e-10 -7.946967845242642e-09 2.348871554312627e-10]
1.006175505858179e-06	[6.701066818036491e-10 -2.697314054667998e-09 2.355016447540478e-10]
1.014687236033595e-06	[1.711771433086446e-09 -1.551552426734652e-09 2.371538880855481e-10]
1.023249516353483e-06	[2.883623463171387e-09 -4.757028151393524e-09 2.398737659234834e-10]
1.031866938187461e-06	[4.103872252601622e-09 -1.226597532490177e-08 2.43602093791538e-10]
1.040543335884313e-06	[5.28043249312423e-09 -2.372169628432678e-08 2.481913355934252e-10]
1.0492548053361e-06	[6.31592603830776e-09 -3.841125423908668e-08 2.534018194923982e-10]
1.057886342822941e-06	[7.112442122106718e-09 -5.514892314812832e-08 2.588684438877403e-10]
1.066436940290599e-06	[7.612810468755789e-09 -7.273190812726418e-08 2.642718987825529e-10]
1.074909787472566e-06	[7.784722323641885e-09 -8.999817323003398e-08 2.693060883575738e-10]
1.083309307609916e-06	[7.621404222545678e-09 -1.058910369333351e-07 2.737080736936342e-10]
1.091641041419074e-06	[7.140137822189911e-09 -1.195211644633094e-07 2.772814186379849e-10]
1.099911509350543e-06	[6.378860297014229e-09 -1.30208606498932e-07 2.799132489664631e-10]
1.108128066481454e-06	[5.391474505543889e-09 -1.375068389453902e-07 2.815809637555992e-10]
1.116298733061642e-06	[4.24248056261703e-09 -1.41204367986274e-07 2.823534151156058e-10]
1.124432053447263e-06	[3.00140630271356e-09 -1.413144398636057e-07 2.823856084013185e-10]
1.132536957716354e-06	[1.737501589305414e-09 -1.38051603356184e-07 2.819043954625556e-10]
1.140622591673741e-06	[5.14951723147342e-10 -1.317991186485331e-07 2.811949700137538e-10]
1.148698145239233e-06	[-6.110948228190627e-10 -1.230721807742342e-07 2.805796355831976e-10]
1.156772677273249e-06	[-1.597598371080658e-09 -1.124740217985596e-07 2.803973624155956e-10]
1.164854882433726e-06	[-2.416667169432547e-09 -1.006521049971106e-07 2.809786728610757e-10]
1.172952875928743e-06	[-3.054470264374862e-09 -8.827300621733393e-08 2.826068975101207e-10]
1.181073936942792e-06	[-3.512704915554157e-09 -7.596925286482631e-08 2.855169717887231e-10]
1.189224264797679e-06	[-3.806509628575861e-09 -6.430903172091133e-08 2.898708900598717e-10]
1.197408729846398e-06	[-3.962580500084974e-09 -5.376977794014571e-08 2.957408905836348e-10]
1.205630562203763e-06	[-4.016150533493555e-09 -4.472074112862399e-08 3.030928440049277e-10]
1.21389119784499e-06	[-4.007188730010025e-09 -3.740829661055736e-08 3.117803487853743e-10]
1.222190175261583e-06	[-3.976079742990946e-09 -3.195199350015289e-08 3.215424483399271e-10]
1.230525070373384e-06	[-3.959161052244282e-09 -2.835758855789493e-08 3.320095497197497e-10]
1.238891552505212e-06	[-3.98456854043546e-09 -2.652565279570371e-08 3.427193781500928e-10]
1.247286219163124e-06	[-4.068902915666639e-09 -2.627784697315968e-08 3.531448619946476e-10]
1.255701128879366e-06	[-4.215079778087873e-09 -2.73910447187725e-08 3.627157942730658e-10]
1.264120137340728e-06	[-4.411587859120523e-09 -2.961779038666746e-08 3.70854387586542e-10]
1.272529719868651e-06	[-4.633832628558653e-09 -3.271354790237141e-08 3.770300516968012e-10]
1.280909262904347e-06	[-4.846819705299469e-09 -3.645509619393282e-08 3.807898354614585e-10]
1.289250376904207e-06	[-5.010025031048972e-09 -4.065787825033882e-08 3.818056881796574e-10]
1.297548855155758e-06	[-5.081782365588786e-09 -4.51851095395473e-08 3.798798971817764e-10]
1.305803416118779e-06	[-5.023688203717597e-09 -4.993354301926065e-08 3.749525166245985e-10]
1.314014897724985e-06	[-4.804399359174176e-09 -5.483256360296455e-08 3.670989118635693e-10]
1.322186113262198e-06	[-4.40566742399391e-09 -5.981903086780616e-08 3.56520981326143e-10]
1.330321604839604e-06	[-3.814444702022145e-09 -6.483723699674075e-08 3.435315022577476e-10]
1.338427334683007e-06	[-3.033434116719914e-09 -6.981818014080528e-08 3.285295942124273e-10]
1.346510301985032e-06	[-2.078346094300962e-09 -7.467552097200494e-08 3.119875227178723e-10]
1.354579930204906e-06	[-9.767644475873222e-10 -7.930302061699223e-08 2.944251245844708e-10]
1.362646475315135e-06	[2.331656074382655e-10 -8.357641824167401e-08 2.763924884617548e-10]
1.370713072948823e-06	[1.503307594753399e-09 -8.734702402151751e-08 2.584679240918728e-10]
1.378778365909893e-06	[2.778127510192931e-09 -9.045973760007843e-08 2.412312581097147e-10]
1.38684576220588e-06	[3.999225558636834e-09 -9.277258500662063e-08 2.252219119786649e-10]
1.394913639979704e-06	[5.107122630010001e-09 -9.415778567217991e-08 2.109399944696793e-10]
1.402991407473495e-06	[6.046897712656191e-09 -9.452435785455884e-08 1.987989195991153e-10]
1.411087769748468e-06	[6.768954241725462e-09 -9.381559255396675e-08 1.891408505161341e-10]
1.419210008487682e-06	[7.231558867811431e-09 -9.202085356536903e-08 1.822309339695113e-10]
1.427363439477824e-06	[7.403302190752058e-09 -8.917879981222245e-08 1.782486744039449e-10]
1.43555105735432e-06	[7.265377155847708e-09 -8.537900513684755e-08 1.772824487437297e-10]
1.443773404327224e-06	[6.813484345090015e-09 -8.076076784554731e-08 1.793252888354798e-10]
1.452028765474786e-06	[6.059093747493425e-09 -7.550471772633943e-08 1.842732690378127e-10]
1.460313644388317e-06	[5.029782078147609e-09 -6.982370102025796e-08 1.919258466175395e-10]
1.468623280011202e-06	[3.768472934087979e-09 -6.394508066274932e-08 2.019956913961611e-10]
1.476955122040936e-06	[2.331028466856423e-09 -5.809312515810035e-08 2.141269386418088e-10]
1.485301529460906e-06	[7.84587829338692e-10 -5.248259281366874e-08 2.278993274926202e-10]
1.493651543039017e-06	[-7.956424975059954e-10 -4.729752971804867e-08 2.428476933315025e-10]
1.50199388081184e-06	[-2.332787735701861e-09 -4.269591347468183e-08 2.584629967533297e-10]
1.510318605035995e-06	[-3.752445998191433e-09 -3.879229125887585e-08 2.742570950399655e-10]
1.518618212107523e-06	[-4.987212218369779e-09 -3.56587632033396e-08 2.897780861283333e-10]
1.526886488757872e-06	[-5.980503392452367e-09 -3.334211629667682e-08 3.046257176847639e-10]
1.535107578475005e-06	[-6.688622069801705e-09 -3.187032578707309e-08 3.18446505947721e-10]
1.54326387704875e-06	[-7.085123231394599e-09 -3.125304812976028e-08 3.309618008714381e-10]
1.551337851437544e-06	[-7.162409891846297e-09 -3.148671830555505e-08 3.419786003303726e-10]
1.559313787674471e-06	[-6.931391144545036e-09 -3.255829540789603e-08 3.513917094980704e-10]
1.567179261140414e-06	[-6.419282223753593e-09 -3.444856465256879e-08 3.591775302923603e-10]
1.574926160611896e-06	[-5.666045793393023e-09 -3.712844204344374e-08 3.653793927159084e-10]
1.582551103816504e-06	[-4.720177837493563e-09 -4.0557620792616e-08 3.700916638621589e-10]
1.590059245009021e-06	[-3.633963112727324e-09 -4.468307935040691e-08 3.734410331613966e-10]
1.597454095589197e-06	[-2.461142498112256e-09 -4.943533409693641e-08 3.755653810137267e-10]
1.60475316779292e-06	[-1.251681330536077e-09 -5.47264215868923e-08 3.76608051184923e-10]
1.611973818010138e-06	[-5.269071138598393e-11 -6.045611166758333e-08 3.767020534030907e-10]
1.619131685612308e-06	[1.093048937110786e-09 -6.649800495004418e-08 3.759595068495647e-10]
1.626239971831378e-06	[2.146938206613509e-09 -7.269554057812277e-08 3.744819343837892e-10]
1.633309180606446e-06	[3.075304509387038e-09 -7.886386161141962e-08 3.723612806932321e-10]
1.640347182522736e-06	[3.850112845502523e-09 -8.479942401779999e-08 3.696821861960327e-10]
1.647359424922586e-06	[4.449681077733667e-09 -9.027589865965579e-08 3.665242716619304e-10]
1.65434897038172e-06	[4.859281390367903e-09 -9.506232605302294e-08 3.629625597562881e-10]
1.661317760003587e-06	[5.071632578376269e-09 -9.893034426210462e-08 3.590692832706991e-10]
1.668267742958764e-06	[5.086961515846224e-09 -1.01671152058036e-07 3.549134284268725e-10]
1.675199406610664e-06	[4.912658444814061e-09 -1.031030043508157e-07 3.505619814176093e-10]
1.682108967972737e-06	[4.562992396670035e-09 -1.030862483351063e-07 3.460828448251574e-10]
1.688991022374614e-06	[4.058541321337732e-09 -1.015413489020001e-07 3.415424589015747e-10]
1.69584173554919e-06	[3.424817548654863e-09 -9.845501511835343e-08 3.370032411172586e-10]
1.70265914297181e-06	[2.690588861622107e-09 -9.38809995725718e-08 3.325231710195369e-10]
1.709443264652338e-06	[1.886219037474116e-09 -8.79421696201815e-08 3.281546531137733e-10]
1.716196015911471e-06	[1.042166042599746e-09 -8.08221128423084e-08 3.239434856801361e-10]
1.722920411291771e-06	[1.877880260811511e-10 -7.275682673684265e-08 3.199272478004728e-10]
1.729621934253574e-06	[-6.498607322037976e-10 -6.402673225256704e-08 3.161341759138496e-10]
1.736307942937564e-06	[-1.446744276311909e-09 -5.494267650442128e-08 3.125817783084784e-10]
1.742985551392285e-06	[-2.182114758724582e-09 -4.583829895951029e-08 3.092759358105578e-10]
1.749661319189006e-06	[-2.838867537899345e-09 -3.706251278150949e-08 3.062106520522874e-10]
1.756341907494377e-06	[-3.405297933679022e-09 -2.895808272559607e-08 3.033659441311552e-10]
1.763034266930545e-06	[-3.871267376136315e-09 -2.18610132341598e-08 3.006956318861334e-10]
1.769745265580449e-06	[-4.232217614685127e-09 -1.6075325405786e-08 2.981451116365518e-10]
1.776481807274385e-06	[-4.487465529022939e-09 -1.186519945278852e-08 2.956455984370081e-10]
1.783250386754008e-06	[-4.640151885109003e-09 -9.442944478846637e-09 2.931166788051832e-10]
1.790056856248313e-06	[-4.696998496047794e-09 -8.95392514720211e-09 2.904669118426769e-10]
1.796906321371537e-06	[-4.667939348154872e-09 -1.046606319993135e-08 2.875967233112981e-10]
1.803802911157289e-06	[-4.565610950125706e-09 -1.395996099555411e-08 2.844030659163606e-10]
1.810749544113448e-06	[-4.404741503411068e-09 -1.932143187937712e-08 2.807829885012179e-10]
1.817747439812042e-06	[-4.201421744230281e-09 -2.63401495238913e-08 2.76640347499979e-10]
1.824796034324921e-06	[-3.9722629699726e-09 -3.471190088951777e-08 2.718941573912786e-10]
1.831893453087615e-06	[-3.733458394849472e-09 -4.404888692864657e-08 2.664836389564747e-10]
1.839035185252014e-06	[-3.499877551447918e-09 -5.389060909095503e-08 2.60378283570587e-10]
1.846214962512361e-06	[-3.284154824859842e-09 -6.3737325933758e-08 2.535841801105862e-10]
1.853423524871373e-06	[-3.095969885623244e-09 -7.306972583112079e-08 2.461518846540608e-10]
1.8606527525404e-06	[-2.941424486442843e-09 -8.140230953909968e-08 2.381761060672104e-10]
1.867891598465052e-06	[-2.822931221608872e-09 -8.829809616258733e-08 2.297995835537239e-10]
1.875126408309502e-06	[-2.739351865428309e-09 -9.34141879572852e-08 2.212120512163442e-10]
1.882348938838063e-06	[-2.68640696635663e-09 -9.652753299952228e-08 2.126335114686024e-10]
1.889548042026552e-06	[-2.657542017179929e-09 -9.75396527458858e-08 2.04314336036759e-10]
1.896715426496396e-06	[-2.646122662118431e-09 -9.648372731385855e-08 1.965173395922763e-10]
1.903847088869123e-06	[-2.642486780233714e-09 -9.351721185408651e-08 1.895048105343378e-10]
1.910940933300099e-06	[-2.638910959262836e-09 -8.889353085732021e-08 1.835201731054847e-10]
1.917999767507983e-06	[-2.629440468574286e-09 -8.294093911136319e-08 1.787834135569453e-10]
1.925027511611155e-06	[-2.610324761767604e-09 -7.603775619418444e-08 1.754866279357882e-10]
1.93203551986454e-06	[-2.580333412371167e-09 -6.858222127515428e-08 1.737845487844112e-10]
1.939035731051913e-06	[-2.540951326514057e-09 -6.097399568623451e-08 1.737966016493928e-10]
1.946040055409838e-06	[-2.49639143383737e-09 -5.360649030947762e-08 1.756031184184986e-10]
1.953061481440898e-06	[-2.453461600628301e-09 -4.683918556949548e-08 1.792432721893079e-10]
1.96005998335998e-06	[-2.421571138841474e-09 -4.104279081411243e-08 1.846702287801791e-10]
1.96704814511688e-06	[-2.410791498279445e-09 -3.645262390550886e-08 1.917936534715212e-10]
1.974045367079391e-06	[-2.432487651219176e-09 -3.323267394901588e-08 2.004894401996081e-10]
1.981069212735121e-06	[-2.498656646993166e-09 -3.147374363291448e-08 2.105947850895415e-10]
1.988134871848256e-06	[-2.621109959828793e-09 -3.119742100669237e-08 2.219078475293865e-10]
1.99525764589268e-06	[-2.810689420778611e-09 -3.234430661729473e-08 2.341919614997477e-10]
2.002457928481079e-06	[-3.076644955844358e-09 -3.47836923305275e-08 2.471869027192358e-10]
2.009751733421938e-06	[-3.425593021088975e-09 -3.83089704666133e-08 2.605951864364299e-10]
2.017161120250596e-06	[-3.860901777568853e-09 -4.265080256125194e-08 2.741022012343047e-10]
2.024705360834217e-06	[-4.381395567873753e-09 -4.747631317308916e-08 2.873637337207527e-10]
2.032332371917944e-06	[-4.97482033199941e-09 -5.235139877928374e-08 2.998971809373128e-10]
2.03998333625885e-06	[-5.620652874807112e-09 -5.682600823315404e-08 3.112414704195946e-10]
2.047639487308111e-06	[-6.296457094384862e-09 -6.05224982242728e-08 3.210623652940126e-10]
2.055281772427185e-06	[-6.974649254743197e-09 -6.315441171917247e-08 3.290804159815772e-10]
2.062892959872892e-06	[-7.626736897585681e-09 -6.45402588343147e-08 3.351147694472204e-10]
2.070458943144582e-06	[-8.224477320784751e-09 -6.461965357103658e-08 3.390764269510996e-10]
2.077969747307515e-06	[-8.742142452512617e-09 -6.344810549048896e-08 3.40963706173032e-10]
2.08542010308969e-06	[-9.158158831257176e-09 -6.118405406334047e-08 3.408494484806842e-10]
2.092809547560854e-06	[-9.456128684455442e-09 -5.806002169105559e-08 3.388631827913156e-10]
2.100035619186977e-06	[-9.622820485388152e-09 -5.442362943610513e-08 3.352257643131798e-10]
2.107109468086438e-06	[-9.659854548114529e-09 -5.059249057986742e-08 3.301939433477847e-10]
2.11406553104953e-06	[-9.572574589890942e-09 -4.684408434944599e-08 3.239952178686383e-10]
2.120935753730391e-06	[-9.36851393320361e-09 -4.342400976817963e-08 3.168268396670392e-10]
2.127748505184345e-06	[-9.057410591231467e-09 -4.05479486529783e-08 3.088601505224445e-10]
2.134531679841384e-06	[-8.650956938365557e-09 -3.840016298524681e-08 3.002427080443419e-10]
2.141307427488777e-06	[-8.16289821980267e-09 -3.713299782393719e-08 2.911091145438328e-10]
2.148103734001659e-06	[-7.608140155010936e-09 -3.686312026581423e-08 2.815711958312221e-10]
2.154945913653438e-06	[-7.003025301193985e-09 -3.766988155103456e-08 2.717336555293819e-10]
2.161858044434883e-06	[-6.365118707207441e-09 -3.959864993638414e-08 2.616975165104644e-10]
2.168864503669894e-06	[-5.712819574221094e-09 -4.264737506726704e-08 2.515644433502076e-10]
2.17599038719877e-06	[-5.064953133059223e-09 -4.676603908132167e-08 2.414408133585406e-10]
2.183261569658448e-06	[-4.441530465164019e-09 -5.184778987971969e-08 2.314446287024335e-10]
2.190691716287977e-06	[-3.860246579004427e-09 -5.772007281817829e-08 2.217307576441774e-10]
2.198169839234069e-06	[-3.346132317217021e-09 -6.402037094323809e-08 2.126214509927071e-10]
2.205700142149358e-06	[-2.907560348043449e-09 -7.042210341613733e-08 2.042701900323031e-10]
2.21327747208774e-06	[-2.548769622051319e-09 -7.657553763419268e-08 1.968421519612019e-10]
2.220891443522831e-06	[-2.268569378201758e-09 -8.213252013732357e-08 1.905043001579922e-10]
2.228532659842526e-06	[-2.060217809329592e-09 -8.678243180353498e-08 1.854170088392963e-10]
2.236191335049445e-06	[-1.912473956136338e-09 -9.026896642119588e-08 1.817307373875136e-10]
2.243858270975148e-06	[-1.81094453949896e-09 -9.241300974472002e-08 1.79579972599568e-10]
2.251525121786187e-06	[-1.739758759788645e-09 -9.312020702212e-08 1.790803611150089e-10]
2.259189277116652e-06	[-1.683251156818449e-09 -9.238867588224991e-08 1.803233278748905e-10]
2.266843184246993e-06	[-1.627642421417829e-09 -9.029834111875788e-08 1.833740918401263e-10]
2.274271133396583e-06	[-1.56404576820797e-09 -8.708696467307895e-08 1.881294504075344e-10]
2.281483788296233e-06	[-1.487658690646349e-09 -8.306552437566036e-08 1.94444640071486e-10]
2.288537750359987e-06	[-1.397766224320627e-09 -7.848693915365139e-08 2.022186546835057e-10]
2.295482756504976e-06	[-1.296471992278298e-09 -7.35649447134803e-08 2.113717482280975e-10]
2.302359639734748e-06	[-1.188028625054824e-09 -6.848686560252035e-08 2.218264537595263e-10]
2.309202350395156e-06	[-1.078441706704606e-09 -6.342183049225561e-08 2.334977258298074e-10]
2.316038393627294e-06	[-9.766307830244444e-10 -5.852236058699731e-08 2.462839012605986e-10]
2.322889324559314e-06	[-8.897105233532724e-10 -5.393288521712324e-08 2.600487956619766e-10]
2.329774074612894e-06	[-8.270453515947874e-10 -4.977767506358382e-08 2.746398370515598e-10]
2.336709379206197e-06	[-7.978121548578614e-10 -4.616014880933654e-08 2.898789470427106e-10]
2.343710042689328e-06	[-8.105194209580754e-10 -4.316470533197695e-08 3.055598222166516e-10]
2.350790649720845e-06	[-8.723041942151137e-10 -4.084922177867097e-08 3.214510306050484e-10]
2.357960668538143e-06	[-9.88067130376668e-10 -3.924518248140111e-08 3.372851716031489e-10]
2.365222388745316e-06	[-1.159422246573955e-09 -3.835891988094784e-08 3.527565993343262e-10]
2.372572856864004e-06	[-1.383681107548049e-09 -3.816487011929822e-08 3.675345283811816e-10]
2.380002272301031e-06	[-1.652977138695957e-09 -3.860596103059889e-08 3.812710656963011e-10]
