             644               1
    0.000000e+00    0.000000e+00    0.000000e+00    5.000000e-01    5.000000e-01    5.000000e-01
              ID            type        radius_a        radius_b        radius_c      position_x      position_y      position_z        axle_a_x        axle_a_y        axle_a_z        axle_b_x        axle_b_y        axle_b_z        axle_c_x        axle_c_y        axle_c_z      velocity_x      velocity_y      velocity_z          omga_x          omga_y          omga_z         force_x         force_y         force_z        moment_x        moment_y        moment_z
              20               0    2.223200e-04    1.487675e-04    1.300775e-04    6.224032e-04   -1.219369e-03    4.724452e-04    2.631044e+00    1.272017e+00    1.170108e+00    1.081686e+00    1.280799e+00    5.823826e-01    1.436093e+00    4.228699e-01    1.969021e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -4.680038e-06    0.000000e+00    0.000000e+00    0.000000e+00
              21               0    2.006725e-04    1.943200e-04    1.166725e-04   -1.077391e-03   -8.144326e-05    3.466938e-04    2.650161e+00    2.013509e+00    1.371595e+00    2.049339e+00    8.101092e-01    2.164162e+00    1.467504e+00    2.194577e+00    2.506641e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -4.949193e-06    0.000000e+00    0.000000e+00    0.000000e+00
              22               0    1.557150e-04    1.110725e-04    7.906500e-05   -4.715947e-04   -1.504578e-04    2.389727e-03    1.622479e+00    1.218444e+00    2.785141e+00    3.174991e-01    1.846604e+00    1.724048e+00    1.883769e+00    2.686426e+00    1.889977e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.487585e-06    0.000000e+00    0.000000e+00    0.000000e+00
              23               0    1.319850e-04    1.254750e-04    7.323750e-05    5.675666e-04   -7.630821e-04    2.254772e-04    1.613129e+00    2.248980e+00    6.800157e-01    1.262993e+00    2.418365e+00    2.199861e+00    3.108906e-01    1.358533e+00    1.347135e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.319398e-06    0.000000e+00    0.000000e+00    0.000000e+00
              24               0    3.070375e-04    2.161600e-04    1.552600e-04    1.434521e-03   -5.038164e-04    1.247400e-04    1.264762e+00    4.403636e-01    1.877119e+00    4.656119e-01    1.958686e+00    1.815112e+00    1.910143e+00    1.768661e+00    2.744670e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00   -1.120952e-05    0.000000e+00    0.000000e+00    0.000000e+00
              25               0    2.771300e-04    1.743875e-04    1.450925e-04   -1.333182e-03   -3.327986e-04    2.522879e-03    2.838026e+00    1.359368e+00    1.785315e+00    1.283722e+00    5.298546e-01    2.002751e+00    1.474818e+00    2.048543e+00    2.652687e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00   -7.627890e-06    0.000000e+00    0.000000e+00    0.000000e+00
              26               0    2.064475e-04    1.592850e-04    1.195075e-04   -6.139650e-04    8.945837e-04    2.648823e-03    1.791547e+00    1.976101e+00    4.679044e-01    1.881968e+00    2.569460e+00    2.033692e+00    3.859227e-01    1.950927e+00    1.507387e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00   -0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -4.275040e-06    0.000000e+00    0.000000e+00    0.000000e+00
              27               0    4.147675e-04    3.696525e-04    2.454550e-04   -3.115991e-04    1.810852e-04    2.597595e-03    8.413865e-01    8.655451e-01    1.948021e+00    2.037550e+00    1.615011e+00    2.672412e+00    2.207388e+00    7.072294e-01    1.305455e+00    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -4.093839e-05    0.000000e+00    0.000000e+00    0.000000e+00
              28               0    2.516675e-04    1.848000e-04    8.984500e-05   -1.489850e-03    1.278424e-04    8.865584e-05    2.437911e+00    1.977470e+00    2.108351e+00    1.584729e+00    2.467296e+00    8.966988e-01    2.274282e+00    1.066653e+00    9.396302e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -4.545520e-06    0.000000e+00    0.000000e+00    0.000000e+00
              29               0    3.083675e-04    2.797725e-04    1.555750e-04   -6.668331e-04    1.166667e-03    2.369893e-04    8.564275e-01    7.359863e-01    1.423778e+00    2.337105e+00    1.032114e+00    1.040399e+00    1.266323e+00    2.018621e+00    5.546644e-01    0.000000e+00    0.000000e+00   -9.800000e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   -1.460071e-05    0.000000e+00    0.000000e+00    0.000000e+00
