            412
             id           type       radius_a       radius_b       radius_c     position_x     position_y     position_z       axle_a_x       axle_a_y       axle_a_z       axle_b_x       axle_b_y       axle_b_z       axle_c_x       axle_c_y       axle_c_z     velocity_x     velocity_y     velocity_z         omga_x         omga_y         omga_z        force_x        force_y        force_z       moment_x       moment_y       moment_z
            595              0   7.000000e-01   5.000000e-01   4.200000e-01   9.647222e+01   0.000000e+00   3.066579e+00   2.506313e-01   1.570796e+00   1.821428e+00   1.570795e+00   1.366445e-06   1.570797e+00   1.320164e+00   1.570796e+00   2.506323e-01  -4.679331e-02   0.000000e+00   9.756535e-01   0.000000e+00  -2.070160e+00   0.000000e+00   0.000000e+00   0.000000e+00  -1.599108e+04   0.000000e+00   0.000000e+00   0.000000e+00
            781              0   7.000000e-01   5.000000e-01   4.200000e-01   9.948504e+01   0.000000e+00   6.034802e+00   1.009291e+00   1.570796e+00   5.615054e-01   1.570796e+00   9.520431e-07   1.570797e+00   2.580086e+00   1.570796e+00   1.009289e+00  -2.703034e-01   0.000000e+00  -2.427248e-01   0.000000e+00   8.816411e-01   0.000000e+00  -2.047869e+04   0.000000e+00   5.380936e+04   4.482532e-03  -4.156463e+04   1.315126e-03
             68              0   1.400000e+00   5.000000e-01   8.400000e-01   9.907490e+01   0.000000e+00   1.344648e+00   1.925075e+00   1.570796e+00   2.787314e+00   1.570796e+00   7.483291e-07   1.570797e+00   3.542793e-01   1.570796e+00   1.925076e+00  -1.349694e-02   0.000000e+00   1.162182e-02   0.000000e+00   5.337430e-02   0.000000e+00   1.507544e+06   0.000000e+00  -1.056100e+06  -9.194237e-01   9.518154e+05  -7.112373e-01
            254              0   1.400000e+00   5.000000e-01   8.400000e-01   9.279433e+01   0.000000e+00   6.736434e+00   4.031007e-02   1.570796e+00   1.611106e+00   1.570797e+00   1.487730e-06   1.570795e+00   1.530486e+00   1.570796e+00   4.031074e-02  -1.664475e+00   0.000000e+00   1.258363e+00   0.000000e+00  -1.108334e+00   0.000000e+00   0.000000e+00   0.000000e+00  -6.396433e+04   0.000000e+00   0.000000e+00   0.000000e+00
            254              0   7.000000e-01   5.000000e-01   4.200000e-01   9.931594e+01   0.000000e+00   4.976558e+00   2.874509e+00   1.570796e+00   1.837880e+00   1.570798e+00   1.704800e-06   1.570797e+00   1.303713e+00   1.570796e+00   2.874509e+00   5.071020e-02   0.000000e+00   3.568447e-02   0.000000e+00  -4.325306e-02   0.000000e+00   2.060569e+05   0.000000e+00   2.624607e+05  -5.479655e-01   4.177546e+04   6.158900e-01
            440              0   7.000000e-01   5.000000e-01   4.200000e-01   9.681234e+01   0.000000e+00   3.850572e+00   1.497092e-01   1.570796e+00   1.720506e+00   1.570796e+00   1.876363e-06   1.570798e+00   1.421086e+00   1.570796e+00   1.497102e-01  -9.521109e-01   0.000000e+00   1.460825e+00   0.000000e+00  -1.298176e+00   0.000000e+00   1.288659e+06   0.000000e+00  -1.879940e+05   7.157908e-02   1.490847e+05   3.325885e-01
            254              0   1.400000e+00   5.000000e-01   8.400000e-01   9.543110e+01   0.000000e+00   1.133164e+01   1.629721e+00   1.570796e+00   3.082668e+00   1.570797e+00   7.483291e-07   1.570796e+00   5.892673e-02   1.570796e+00   1.629723e+00   9.115506e-01   0.000000e+00   1.090535e+00   0.000000e+00  -3.608394e-01   0.000000e+00   0.000000e+00   0.000000e+00  -6.396433e+04   0.000000e+00   0.000000e+00   0.000000e+00
            440              0   1.400000e+00   5.000000e-01   8.400000e-01   9.743823e+01   0.000000e+00   5.489177e+00   3.121024e+00   1.570796e+00   1.550228e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.591365e+00   1.570796e+00   3.121024e+00  -1.075686e+00   0.000000e+00   3.932953e-01   0.000000e+00   6.952713e-01   0.000000e+00   0.000000e+00   0.000000e+00  -6.396433e+04   0.000000e+00   0.000000e+00   0.000000e+00
            440              0   7.000000e-01   5.000000e-01   4.200000e-01   9.006853e+01   0.000000e+00   5.659135e+00   1.298216e+00   1.570796e+00   2.725805e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.869010e+00   1.570796e+00   1.298214e+00  -3.043612e-01   0.000000e+00  -2.840711e-01   0.000000e+00   5.536080e-02   0.000000e+00   4.313620e+05   0.000000e+00   2.002243e+05  -2.570815e-01   2.869961e+04  -4.560156e-01
            626              0   7.000000e-01   5.000000e-01   4.200000e-01   9.096263e+01   0.000000e+00   3.171886e+00   2.628226e-01   1.570796e+00   1.307974e+00   1.570797e+00   4.619360e-07   1.570796e+00   1.833618e+00   1.570796e+00   2.628215e-01  -8.221241e-01   0.000000e+00   1.347955e+00   0.000000e+00   2.075025e+00   0.000000e+00   0.000000e+00   0.000000e+00  -1.599108e+04   0.000000e+00   0.000000e+00   0.000000e+00
              7              0   1.150000e+00   5.000000e-01   6.900000e-01   6.151820e+01   0.000000e+00   9.730378e-01   8.430132e-01   1.570796e+00   7.277831e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.413809e+00   1.570796e+00   8.430124e-01  -2.029316e-01   0.000000e+00   8.745172e-02   0.000000e+00  -2.265529e-01   0.000000e+00  -2.809663e+05   0.000000e+00   3.536430e+03   4.700872e-01  -4.475868e+04  -8.765544e-01
            193              0   5.750000e-01   5.000000e-01   3.450000e-01   5.603308e+01   0.000000e+00   5.819618e+00   1.828247e+00   1.570796e+00   2.884142e+00   1.570795e+00   1.487805e-06   1.570797e+00   2.574518e-01   1.570796e+00   1.828248e+00  -1.989874e-01   0.000000e+00  -4.747979e-02   0.000000e+00   2.424220e-01   0.000000e+00   1.091144e+04   0.000000e+00   9.520037e+03  -1.286260e-02   2.421620e+02   6.901977e-03
            379              0   5.750000e-01   5.000000e-01   3.450000e-01   5.105447e+01   0.000000e+00   9.019566e+00   2.487907e+00   1.570796e+00   2.224482e+00   1.570796e+00   1.704800e-06   1.570798e+00   9.171112e-01   1.570796e+00   2.487908e+00  -2.169186e-01   0.000000e+00  -2.480489e-02   0.000000e+00  -9.659077e-02   0.000000e+00   3.401339e+04   0.000000e+00  -7.075222e+04  -5.469788e-02   5.629076e+03   3.618179e-02
            193              0   1.150000e+00   5.000000e-01   6.900000e-01   8.571645e+01   0.000000e+00   7.905747e+00   4.897692e-01   1.570796e+00   2.060566e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.081028e+00   1.570796e+00   4.897679e-01  -6.959252e-01   0.000000e+00   9.612962e-01   0.000000e+00  -7.972774e-02   0.000000e+00  -4.029258e+05   0.000000e+00  -1.790299e+06   3.112641e-01   4.385009e+05  -6.584916e-02
            379              0   1.150000e+00   5.000000e-01   6.900000e-01   7.432359e+01   0.000000e+00   1.516419e+01   1.873991e+00   1.570796e+00   3.031947e-01   1.570796e+00   7.483291e-07   1.570797e+00   2.838398e+00   1.570796e+00   1.873991e+00  -7.443513e-01   0.000000e+00   3.907701e-01   0.000000e+00  -7.859219e-02   0.000000e+00   6.167247e+03   0.000000e+00  -3.950523e+04   3.713078e-03   5.210238e+02   4.289979e-04
            379              0   5.750000e-01   5.000000e-01   3.450000e-01   7.619313e+01   0.000000e+00   6.770641e+00   6.967724e-02   1.570796e+00   1.640474e+00   1.570796e+00   1.366445e-06   1.570795e+00   1.501118e+00   1.570796e+00   6.967785e-02  -1.493817e-01   0.000000e+00   6.182803e-02   0.000000e+00  -8.971622e-02   0.000000e+00   7.550717e+04   0.000000e+00   3.060540e+04   8.430736e-03   2.227974e+03  -1.526730e-02
            565              0   5.750000e-01   5.000000e-01   3.450000e-01   6.029835e+01   0.000000e+00   1.412330e+01   1.133133e+00   1.570796e+00   4.376634e-01   1.570797e+00   9.520431e-07   1.570797e+00   2.703927e+00   1.570796e+00   1.133131e+00  -8.855303e-02   0.000000e+00  -8.562143e-02   0.000000e+00   4.947383e-01   0.000000e+00   3.505880e+03   0.000000e+00   5.301836e+03  -6.190922e-03   3.379510e+02   1.336808e-03
              8              0   1.200000e+00   5.000000e-01   7.200000e-01   5.328730e+01   0.000000e+00   8.558790e-01   2.637624e+00   1.570796e+00   2.074765e+00   1.570797e+00   9.520431e-07   1.570797e+00   1.066827e+00   1.570796e+00   2.637623e+00   3.207664e-02   0.000000e+00  -2.538506e-02   0.000000e+00   7.537486e-02   0.000000e+00  -6.510103e+05   0.000000e+00   3.614777e+04  -5.217436e-01   2.212348e+05   8.407094e-02
            194              0   6.000000e-01   5.000000e-01   3.600000e-01   2.910704e+01   0.000000e+00   3.616313e-01   3.067723e+00   1.570796e+00   1.644665e+00   1.570796e+00   7.483291e-07   1.570796e+00   1.496927e+00   1.570796e+00   3.067724e+00  -5.161069e-02   0.000000e+00   1.228488e-02   0.000000e+00  -1.677052e-01   0.000000e+00  -6.421095e+03   0.000000e+00  -4.439120e+03   2.591118e-02   1.948425e+03  -9.586106e-03
            194              0   1.200000e+00   5.000000e-01   7.200000e-01   4.766744e+01   0.000000e+00   8.506513e+00   9.234360e-02   1.570796e+00   1.478453e+00   1.570796e+00   7.481808e-07   1.570797e+00   1.663139e+00   1.570796e+00   9.234294e-02  -2.625830e-01   0.000000e+00  -9.854463e-03   0.000000e+00   5.687997e-02   0.000000e+00   7.333634e+03   0.000000e+00   8.352776e+03   5.128521e-02   6.015164e+03  -3.423207e-02
            380              0   6.000000e-01   5.000000e-01   3.600000e-01   5.397605e+01   0.000000e+00   7.125177e+00   1.961659e+00   1.570796e+00   2.750730e+00   1.570796e+00   4.619360e-07   1.570796e+00   3.908612e-01   1.570796e+00   1.961658e+00  -2.406209e-01   0.000000e+00  -1.035475e-01   0.000000e+00  -3.347319e-01   0.000000e+00   4.792810e+02   0.000000e+00   3.174636e+03  -4.735747e-03   9.442380e+01   1.652588e-04
            194              0   1.200000e+00   5.000000e-01   7.200000e-01   5.941065e+01   0.000000e+00   7.344377e-01   1.551817e-01   1.570796e+00   1.725978e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.415615e+00   1.570796e+00   1.551814e-01  -3.596380e-02   0.000000e+00  -2.185105e-02   0.000000e+00   8.921975e-02   0.000000e+00  -2.009690e+05   0.000000e+00   6.149482e+03   1.820399e-02  -3.263377e+04  -5.905469e-01
            380              0   1.200000e+00   5.000000e-01   7.200000e-01   6.855770e+01   0.000000e+00   2.779529e+00   2.459015e+00   1.570796e+00   2.253374e+00   1.570797e+00   9.519265e-07   1.570797e+00   8.882202e-01   1.570796e+00   2.459016e+00   5.910392e-02   0.000000e+00   4.789241e-02   0.000000e+00   7.604295e-02   0.000000e+00   5.311728e+05   0.000000e+00   4.691644e+03  -7.088292e-02  -2.752486e+05   4.618813e-01
            566              0   1.200000e+00   5.000000e-01   7.200000e-01   5.441788e+01   0.000000e+00   1.096621e+01   2.016879e+00   1.570796e+00   4.460822e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.695512e+00   1.570796e+00   2.016877e+00  -3.178904e-01   0.000000e+00  -1.529635e-03   0.000000e+00  -3.854249e-02   0.000000e+00  -1.535378e+04   0.000000e+00   1.320657e+05   7.156734e-03   5.509715e+04   1.620609e-02
            566              0   6.000000e-01   5.000000e-01   3.600000e-01   5.928236e+01   0.000000e+00   1.949648e+00   8.081135e-01   1.570796e+00   2.378910e+00   1.570797e+00   7.481808e-07   1.570796e+00   7.626798e-01   1.570796e+00   8.081165e-01  -6.479381e-03   0.000000e+00   1.858321e-01   0.000000e+00   4.202629e-02   0.000000e+00   1.504284e+05   0.000000e+00   2.044030e+05   1.276142e-01  -9.712318e+04   7.157953e-02
            752              0   6.000000e-01   5.000000e-01   3.600000e-01   4.229599e+01   0.000000e+00   1.105093e+01   2.709753e+00   1.570796e+00   2.002636e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.138960e+00   1.570796e+00   2.709757e+00  -2.368433e-01   0.000000e+00   9.753003e-02   0.000000e+00   1.474369e-01   0.000000e+00   5.843498e+03   0.000000e+00   6.054385e+02   4.044518e-03   3.566582e+03  -1.206440e-03
             39              0   1.200000e+00   5.000000e-01   7.200000e-01   6.300645e+01   0.000000e+00   3.163672e+00   2.716336e+00   1.570796e+00   1.145540e+00   1.570797e+00   9.520431e-07   1.570797e+00   1.996054e+00   1.570796e+00   2.716335e+00  -1.111417e-01   0.000000e+00  -4.082985e-01   0.000000e+00  -5.196074e-01   0.000000e+00   7.454269e+04   0.000000e+00  -9.416734e+04  -2.479850e-02   3.017071e+04  -3.720812e-02
            225              0   1.200000e+00   5.000000e-01   7.200000e-01   5.510174e+01   0.000000e+00   7.629564e+00   1.005389e+00   1.570796e+00   2.576185e+00   1.570797e+00   7.483291e-07   1.570796e+00   5.654064e-01   1.570796e+00   1.005390e+00  -3.444890e-01   0.000000e+00  -2.832096e-02   0.000000e+00  -6.486433e-02   0.000000e+00  -4.278368e+03   0.000000e+00  -4.110576e+04   3.009622e-02   3.848495e+04   2.185878e-01
            225              0   6.000000e-01   5.000000e-01   3.600000e-01   6.799871e+01   0.000000e+00   7.084151e+00   1.127711e+00   1.570796e+00   4.430852e-01   1.570797e+00   7.483291e-07   1.570796e+00   2.698508e+00   1.570796e+00   1.127712e+00  -1.793213e-01   0.000000e+00  -2.331153e-02   0.000000e+00  -1.027285e-01   0.000000e+00   5.549490e+04   0.000000e+00   2.801052e+04  -1.451421e-01  -4.423906e+04  -4.931208e-02
            225              0   1.200000e+00   5.000000e-01   7.200000e-01   9.705430e+01   0.000000e+00   1.342249e+01   1.741130e+00   1.570796e+00   1.703336e-01   1.570797e+00   7.483291e-07   1.570796e+00   2.971260e+00   1.570796e+00   1.741129e+00   2.981346e-01   0.000000e+00  -1.005106e+00   0.000000e+00   3.854129e-01   0.000000e+00   0.000000e+00   0.000000e+00  -4.699420e+04   0.000000e+00   0.000000e+00   0.000000e+00
            411              0   1.200000e+00   5.000000e-01   7.200000e-01   8.630884e+01   0.000000e+00   1.445536e+01   7.222670e-01   1.570796e+00   8.485293e-01   1.570796e+00   7.483291e-07   1.570797e+00   2.293062e+00   1.570796e+00   7.222653e-01  -3.557023e-01   0.000000e+00   4.899601e-01   0.000000e+00  -5.418893e-01   0.000000e+00   0.000000e+00   0.000000e+00  -4.699420e+04   0.000000e+00   0.000000e+00   0.000000e+00
            411              0   6.000000e-01   5.000000e-01   3.600000e-01   8.807842e+01   0.000000e+00   7.456861e+00   1.961160e+00   1.570796e+00   3.903638e-01   1.570798e+00   1.487805e-06   1.570795e+00   2.751231e+00   1.570796e+00   1.961158e+00  -9.694868e-01   0.000000e+00   6.686395e-02   0.000000e+00   4.172945e-01   0.000000e+00   2.371865e+05   0.000000e+00  -1.484645e+05   1.861104e-01  -8.541606e+04  -1.937214e-01
            597              0   6.000000e-01   5.000000e-01   3.600000e-01   6.722606e+01   0.000000e+00   1.362245e+01   2.599318e-01   1.570796e+00   1.310865e+00   1.570796e+00   9.520431e-07   1.570797e+00   1.830727e+00   1.570796e+00   2.599306e-01  -2.697196e-01   0.000000e+00   2.461122e-01   0.000000e+00  -1.390302e-01   0.000000e+00  -2.910731e+04   0.000000e+00   3.237647e+03   2.249503e-02  -9.640105e+03   3.643090e-02
              9              0   1.300000e+00   5.000000e-01   7.800000e-01   4.405546e+01   0.000000e+00   4.233586e+00   1.380456e+00   1.570796e+00   2.951252e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.903393e-01   1.570796e+00   1.380457e+00  -3.760064e-01   0.000000e+00  -2.525774e-02   0.000000e+00  -2.771494e-01   0.000000e+00   4.335177e+04   0.000000e+00   2.853422e+04   8.272875e-03   2.068904e+03  -3.473648e-02
            195              0   1.300000e+00   5.000000e-01   7.800000e-01   7.080806e+01   0.000000e+00   2.880178e+00   1.303202e-01   1.570796e+00   1.440476e+00   1.570797e+00   9.520431e-07   1.570797e+00   1.701118e+00   1.570796e+00   1.303215e-01   8.986852e-02   0.000000e+00  -2.197514e-01   0.000000e+00   1.085226e-01   0.000000e+00   5.149503e+05   0.000000e+00  -3.672284e+05  -2.369362e-01  -4.284670e+04  -4.369642e-02
            381              0   1.300000e+00   5.000000e-01   7.800000e-01   5.695792e+01   0.000000e+00   1.327241e+01   1.153706e+00   1.570796e+00   2.724503e+00   1.570796e+00   4.619360e-07   1.570796e+00   4.170900e-01   1.570796e+00   1.153706e+00  -2.389804e-01   0.000000e+00  -4.430151e-03   0.000000e+00  -3.641045e-02   0.000000e+00  -5.594094e+04   0.000000e+00   3.341933e+04   1.062100e-01  -2.325904e+04  -4.286809e-02
            381              0   6.500000e-01   5.000000e-01   3.900000e-01   7.198346e+01   0.000000e+00   6.635928e+00   1.271912e+00   1.570796e+00   2.842708e+00   1.570796e+00   4.619360e-07   1.570796e+00   2.988823e-01   1.570796e+00   1.271914e+00  -1.637725e-01   0.000000e+00  -6.952774e-02   0.000000e+00  -2.712711e-01   0.000000e+00  -4.596352e+04   0.000000e+00   9.411538e+04  -2.242635e-01   6.057966e+03  -9.803837e-02
            567              0   6.500000e-01   5.000000e-01   3.900000e-01   4.482004e+01   0.000000e+00   1.349405e+01   2.886223e+00   1.570796e+00   1.826166e+00   1.570796e+00   4.619360e-07   1.570796e+00   1.315428e+00   1.570796e+00   2.886224e+00  -8.105388e-02   0.000000e+00  -7.731973e-03   0.000000e+00   5.075389e-01   0.000000e+00   7.016538e+03   0.000000e+00  -7.685107e+03  -1.401905e-03  -1.428815e+03   1.539665e-03
            381              0   1.300000e+00   5.000000e-01   7.800000e-01   7.255531e+01   0.000000e+00   1.248616e+01   2.108380e+00   1.570796e+00   5.375837e-01   1.570796e+00   4.619360e-07   1.570796e+00   2.604009e+00   1.570796e+00   2.108380e+00  -7.152563e-01   0.000000e+00   3.589367e-01   0.000000e+00   6.440222e-02   0.000000e+00  -2.235950e+04   0.000000e+00  -1.077756e+05   2.047834e-02  -1.149920e+04  -8.359432e-03
            567              0   1.300000e+00   5.000000e-01   7.800000e-01   6.365926e+01   0.000000e+00   1.354936e+01   1.502097e+00   1.570796e+00   3.072894e+00   1.570796e+00   4.619360e-07   1.570796e+00   6.869797e-02   1.570796e+00   1.502098e+00  -3.119338e-01   0.000000e+00  -1.556330e-01   0.000000e+00  -1.118860e-01   0.000000e+00   1.216543e+05   0.000000e+00  -9.672617e+04   5.074315e-03  -3.778995e+03   2.605714e-03
            567              0   6.500000e-01   5.000000e-01   3.900000e-01   7.442438e+01   0.000000e+00   4.569915e+00   1.743212e+00   1.570796e+00   1.724158e-01   1.570797e+00   7.483291e-07   1.570796e+00   2.969179e+00   1.570796e+00   1.743210e+00   3.242479e-01   0.000000e+00  -1.976120e-01   0.000000e+00  -2.040373e-02   0.000000e+00  -1.371096e+05   0.000000e+00  -1.927231e+05  -1.550742e-02  -8.807238e+03   1.176909e-02
            753              0   6.500000e-01   5.000000e-01   3.900000e-01   5.691641e+01   0.000000e+00   1.511781e+01   1.277763e+00   1.570796e+00   2.930332e-01   1.570797e+00   7.483291e-07   1.570796e+00   2.848559e+00   1.570796e+00   1.277763e+00  -2.130639e-01   0.000000e+00  -3.201772e-02   0.000000e+00   1.366553e-01   0.000000e+00   1.589390e+03   0.000000e+00   5.482921e+03  -1.595345e-03   2.953280e+03   4.651774e-04
             40              0   1.300000e+00   5.000000e-01   7.800000e-01   9.176851e+01   0.000000e+00   4.607235e+00   6.378082e-01   1.570796e+00   9.329881e-01   1.570796e+00   1.366445e-06   1.570795e+00   2.208602e+00   1.570796e+00   6.378055e-01   1.846818e-01   0.000000e+00   1.641445e+00   0.000000e+00  -1.559152e+00   0.000000e+00   0.000000e+00   0.000000e+00  -5.515292e+04   0.000000e+00   0.000000e+00   0.000000e+00
            226              0   1.300000e+00   5.000000e-01   7.800000e-01   8.062457e+01   0.000000e+00   8.383990e+00   2.042531e+00   1.570796e+00   2.669858e+00   1.570794e+00   2.349616e-06   1.570797e+00   4.717353e-01   1.570796e+00   2.042532e+00  -5.698564e-01   0.000000e+00   3.787115e-01   0.000000e+00  -1.118041e-01   0.000000e+00   4.285019e+05   0.000000e+00  -4.401384e+05  -5.930416e-01  -1.242006e+05  -6.729256e-01
            226              0   6.500000e-01   5.000000e-01   3.900000e-01   8.058891e+01   0.000000e+00   1.016531e+01   2.298891e+00   1.570796e+00   2.413498e+00   1.570795e+00   2.756634e-06   1.570799e+00   7.280942e-01   1.570796e+00   2.298891e+00  -5.795990e-01   0.000000e+00   7.898645e-01   0.000000e+00  -4.653969e-01   0.000000e+00  -4.266383e+04   0.000000e+00  -4.425498e+04  -1.128378e-02  -1.579412e+03   1.582178e-02
            412              0   6.500000e-01   5.000000e-01   3.900000e-01   8.353039e+01   0.000000e+00   1.096004e+01   2.071319e+00   1.570796e+00   5.005223e-01   1.570797e+00   1.487805e-06   1.570795e+00   2.641073e+00   1.570796e+00   2.071316e+00  -9.769508e-01   0.000000e+00   6.658172e-01   0.000000e+00  -1.296744e+00   0.000000e+00   0.000000e+00   0.000000e+00  -1.378823e+04   0.000000e+00   0.000000e+00   0.000000e+00
            226              0   1.300000e+00   5.000000e-01   7.800000e-01   9.313081e+01   0.000000e+00   2.971240e+00   1.128137e+00   1.570796e+00   2.698933e+00   1.570795e+00   1.366445e-06   1.570796e+00   4.426590e-01   1.570796e+00   1.128137e+00  -8.050790e-01   0.000000e+00   3.091456e+00   0.000000e+00   1.567684e+00   0.000000e+00   0.000000e+00   0.000000e+00  -5.515292e+04   0.000000e+00   0.000000e+00   0.000000e+00
            412              0   1.300000e+00   5.000000e-01   7.800000e-01   9.903879e+01   0.000000e+00   8.344804e+00   2.141631e+00   1.570796e+00   2.570758e+00   1.570796e+00   2.984327e-06   1.570799e+00   5.708347e-01   1.570796e+00   2.141631e+00   2.692300e-01   0.000000e+00  -9.227744e-01   0.000000e+00  -4.393419e-01   0.000000e+00  -1.205745e+05   0.000000e+00  -8.616048e+05  -1.406541e+00  -2.269904e+04   1.118730e-01
            412              0   6.500000e-01   5.000000e-01   3.900000e-01   9.352013e+01   0.000000e+00   9.808360e+00   1.113198e+00   1.570796e+00   4.575984e-01   1.570798e+00   1.803533e-06   1.570795e+00   2.683996e+00   1.570796e+00   1.113200e+00  -1.058715e-01   0.000000e+00   1.045195e+00   0.000000e+00  -2.944372e-01   0.000000e+00   0.000000e+00   0.000000e+00  -1.378823e+04   0.000000e+00   0.000000e+00   0.000000e+00
            598              0   6.500000e-01   5.000000e-01   3.900000e-01   7.765010e+01   0.000000e+00   1.306761e+01   9.150567e-01   1.570796e+00   2.485853e+00   1.570793e+00   4.059739e-06   1.570794e+00   6.557400e-01   1.570796e+00   9.150563e-01  -7.066812e-01   0.000000e+00   2.981461e-01   0.000000e+00  -2.510176e-01   0.000000e+00   0.000000e+00   0.000000e+00  -1.378823e+04   0.000000e+00   0.000000e+00   0.000000e+00
             71              0   1.300000e+00   5.000000e-01   7.800000e-01   7.322784e+01   0.000000e+00   3.248157e+00   2.384667e+00   1.570796e+00   2.327722e+00   1.570796e+00   4.619360e-07   1.570796e+00   8.138717e-01   1.570796e+00   2.384668e+00   1.102275e-01   0.000000e+00   1.146747e-01   0.000000e+00   2.126271e-02   0.000000e+00  -6.411495e+05   0.000000e+00  -4.948222e+05  -3.712167e-01   1.743159e+05  -6.821699e-01
            257              0   1.300000e+00   5.000000e-01   7.800000e-01   5.758456e+01   0.000000e+00   1.027352e+01   9.621194e-01   1.570796e+00   6.086769e-01   1.570797e+00   7.483291e-07   1.570796e+00   2.532914e+00   1.570796e+00   9.621173e-01  -3.012936e-01   0.000000e+00  -2.616166e-02   0.000000e+00   1.397685e-02   0.000000e+00   6.816855e+04   0.000000e+00  -8.713379e+04   6.609386e-02  -2.345648e+04   3.498471e-01
            257              0   6.500000e-01   5.000000e-01   3.900000e-01   8.034760e+01   0.000000e+00   2.229559e+00   2.551238e+00   1.570796e+00   9.804414e-01   1.570797e+00   1.876304e-06   1.570795e+00   2.161152e+00   1.570796e+00   2.551237e+00   4.826013e-01   0.000000e+00  -1.452825e-01   0.000000e+00  -7.196518e-01   0.000000e+00   1.723046e+05   0.000000e+00   6.469512e+05   2.942738e-01  -1.129948e+05  -6.185727e-02
            443              0   6.500000e-01   5.000000e-01   3.900000e-01   5.549692e+01   0.000000e+00   1.173276e+01   3.098412e+00   1.570796e+00   1.613977e+00   1.570796e+00   7.483291e-07   1.570797e+00   1.527617e+00   1.570796e+00   3.098413e+00  -2.707543e-01   0.000000e+00  -6.962271e-02   0.000000e+00  -5.161925e-02   0.000000e+00   3.733029e+03   0.000000e+00   1.915983e+03  -1.221499e-02  -1.220696e+04   9.546590e-04
            257              0   1.300000e+00   5.000000e-01   7.800000e-01   8.798922e+01   0.000000e+00   2.745880e+00   2.364289e+00   1.570796e+00   2.348100e+00   1.570796e+00   1.487805e-06   1.570798e+00   7.934930e-01   1.570796e+00   2.364289e+00  -5.966114e-02   0.000000e+00  -7.842829e-01   0.000000e+00   3.529255e-01   0.000000e+00   2.729648e+04   0.000000e+00   5.955775e+04   2.078427e-01   3.006179e+04  -5.109336e-02
            443              0   1.300000e+00   5.000000e-01   7.800000e-01   8.493323e+01   0.000000e+00   1.065003e+01   9.348507e-01   1.570796e+00   2.505647e+00   1.570796e+00   4.619360e-07   1.570796e+00   6.359449e-01   1.570796e+00   9.348515e-01  -8.153386e-01   0.000000e+00   1.192064e+00   0.000000e+00  -1.222571e-01   0.000000e+00  -5.081268e+04   0.000000e+00  -1.402185e+05  -1.855279e-02  -8.298347e+02   1.108009e-02
            443              0   6.500000e-01   5.000000e-01   3.900000e-01   8.210286e+01   0.000000e+00   6.381804e+00   4.024753e-01   1.570796e+00   1.168321e+00   1.570796e+00   1.876363e-06   1.570794e+00   1.973272e+00   1.570796e+00   4.024756e-01   4.922320e-02   0.000000e+00   5.353039e-01   0.000000e+00   4.013260e-01   0.000000e+00   0.000000e+00   0.000000e+00  -1.378823e+04   0.000000e+00   0.000000e+00   0.000000e+00
            629              0   6.500000e-01   5.000000e-01   3.900000e-01   6.920230e+01   0.000000e+00   1.597654e+01   2.864193e+00   1.570796e+00   1.293396e+00   1.570796e+00   7.481808e-07   1.570797e+00   1.848196e+00   1.570796e+00   2.864193e+00  -5.960900e-01   0.000000e+00   5.868677e-01   0.000000e+00   4.074902e-02   0.000000e+00  -1.953462e+04   0.000000e+00  -3.639566e+03   1.950185e-03  -4.528312e+02  -6.046456e-03
            288              0   1.300000e+00   5.000000e-01   7.800000e-01   7.618582e+01   0.000000e+00   4.581145e+00   1.197193e+00   1.570796e+00   2.767989e+00   1.570796e+00   7.483291e-07   1.570796e+00   3.736046e-01   1.570796e+00   1.197192e+00  -1.637303e-01   0.000000e+00   1.455914e-02   0.000000e+00   1.543734e-02   0.000000e+00   9.245111e+04   0.000000e+00  -4.436816e+05   1.709341e-01   5.006585e+04   6.957629e-02
            474              0   1.300000e+00   5.000000e-01   7.800000e-01   7.315958e+01   0.000000e+00   1.410332e+01   2.439414e+00   1.570796e+00   8.686180e-01   1.570796e+00   7.483291e-07   1.570797e+00   2.272974e+00   1.570796e+00   2.439415e+00  -6.537308e-01   0.000000e+00   3.539636e-01   0.000000e+00   1.209173e-01   0.000000e+00  -1.260462e+05   0.000000e+00   5.883602e+04  -5.743405e-02   5.040964e+04  -9.561530e-02
            474              0   6.500000e-01   5.000000e-01   3.900000e-01   7.494900e+01   0.000000e+00   5.408315e+00   1.667496e+00   1.570796e+00   9.669985e-02   1.570795e+00   9.520431e-07   1.570797e+00   3.044893e+00   1.570796e+00   1.667496e+00  -1.311257e-01   0.000000e+00   2.448826e-01   0.000000e+00  -5.211606e-01   0.000000e+00  -1.299245e+05   0.000000e+00   1.771991e+05  -4.331815e-02   1.720604e+04  -9.590358e-02
