1 0.002875 0.00015 0.0 0.0428443 0.0098101 0.0 0
1 0.002875 0.00015 0.0 0.0158176 0.0527668 0.0 0
1 0.002875 0.00015 0.0 0.0509788 0.0022955 0.0 0
1 0.002875 0.00015 0.0 0.0509788 0.0622955 0.0 0
1 0.002875 0.00015 0.0 0.0220746 0.0269227 0.0 0
1 0.002875 0.00015 0.0 0.0227505 0.0182502 0.0 0
1 0.002875 0.00015 0.0 0.0400003 0.0319918 0.0 0
1 0.002875 0.00015 0.0 0.0250796 0.0579657 0.0 0
1 0.002875 0.00015 0.0 0.0250796 -0.0020343 0.0 0
1 0.002875 0.00015 0.0 0.0519924 0.0417474 0.0 0
1 0.002875 0.00015 0.0 0.0151514 0.0038468 0.0 0
1 0.002875 0.00015 0.0 0.0377611 -0.0020995 0.0 0
1 0.002875 0.00015 0.0 0.0377611 0.0579005 0.0 0
1 0.002875 0.00015 0.0 0.0492074 0.0187493 0.0 0
1 0.002875 0.00015 0.0 0.0027048 -0.0009067 0.0 0
1 0.002875 0.00015 0.0 0.0627048 -0.0009067 0.0 0
1 0.002875 0.00015 0.0 0.0627048 0.0590933 0.0 0
1 0.002875 0.00015 0.0 0.0027048 0.0590933 0.0 0
1 0.002875 0.00015 0.0 0.045349 0.05343 0.0 0
1 0.002875 0.00015 0.0 0.0098078 0.0569471 0.0 0
1 0.002875 0.00015 0.0 0.0213656 0.0029077 0.0 0
1 0.002875 0.00015 0.0 0.0044593 0.0268826 0.0 0
1 0.002625 0.00015 0.0 0.0384485 0.0491815 0.0 0
1 0.002625 0.00015 0.0 0.0303395 0.0545871 0.0 0
1 0.002625 0.00015 0.0 0.0262827 0.023139 0.0 0
1 0.002625 0.00015 0.0 0.004779 0.0109576 0.0 0
1 0.002625 0.00015 0.0 0.023257 0.0500776 0.0 0
1 0.002625 0.00015 0.0 0.028158 0.0344418 0.0 0
1 0.002625 0.00015 0.0 0.0276207 0.0061111 0.0 0
1 0.002625 0.00015 0.0 0.0525029 0.0478289 0.0 0
1 0.002625 0.00015 0.0 0.0349041 0.0130702 0.0 0
1 0.002625 0.00015 0.0 0.0316831 0.0024213 0.0 0
1 0.002625 0.00015 0.0 0.0316831 0.0624213 0.0 0
1 0.002625 0.00015 0.0 0.0553317 0.0542526 0.0 0
1 0.002625 0.00015 0.0 0.0586779 0.0140548 0.0 0
1 0.002625 0.00015 0.0 -0.0013221 0.0140548 0.0 0
1 0.002625 0.00015 0.0 0.0502805 0.0305031 0.0 0
1 0.002625 0.00015 0.0 0.043417 0.060711 0.0 0
1 0.002625 0.00015 0.0 0.043417 0.000711 0.0 0
1 0.002625 0.00015 0.0 0.0567167 0.0286119 0.0 0
1 0.002625 0.00015 0.0 0.0575325 0.0421762 0.0 0
1 0.002625 0.00015 0.0 -0.0024675 0.0421762 0.0 0
1 0.002375 0.00015 0.0 0.0118606 0.0155729 0.0 0
1 0.002375 0.00015 0.0 0.04326 0.0417233 0.0 0
1 0.002375 0.00015 0.0 0.0186687 0.0431253 0.0 0
1 0.002375 0.00015 0.0 0.0071196 0.0401666 0.0 0
1 0.002375 0.00015 0.0 0.0309762 0.0433396 0.0 0
1 0.002375 0.00015 0.0 0.0105134 0.0485297 0.0 0
1 0.002375 0.00015 0.0 -0.0008112 0.0197878 0.0 0
1 0.002375 0.00015 0.0 0.0591888 0.0197878 0.0 0
1 0.002375 0.00015 0.0 0.0288456 0.0482629 0.0 0
1 0.002375 0.00015 0.0 0.0444054 0.0365434 0.0 0
1 0.002375 0.00015 0.0 0.0612492 0.0315548 0.0 0
1 0.002375 0.00015 0.0 0.0012492 0.0315548 0.0 0
1 0.002375 0.00015 0.0 0.01472 0.0232725 0.0 0
1 0.002375 0.00015 0.0 0.0099342 0.0055236 0.0 0
1 0.002375 0.00015 0.0 0.0117835 0.0328698 0.0 0
1 0.002375 0.00015 0.0 0.0604239 0.0060653 0.0 0
1 0.002375 0.00015 0.0 0.0004239 0.0060653 0.0 0
1 0.002375 0.00015 0.0 0.0227377 0.0364886 0.0 0
1 0.002375 0.00015 0.0 0.0447962 0.0261529 0.0 0
1 0.002125 0.00015 0.0 0.0070353 0.0330716 0.0 0
1 0.002125 0.00015 0.0 0.0061042 0.0457998 0.0 0
1 0.002125 0.00015 0.0 0.0329353 0.0384456 0.0 0
1 0.002125 0.00015 0.0 0.0174506 0.0120551 0.0 0
1 0.002125 0.00015 0.0 0.0367323 0.018154 0.0 0
1 0.002125 0.00015 0.0 0.0365223 0.0271831 0.0 0
1 0.002125 0.00015 0.0 0.0068536 0.015508 0.0 0
1 0.002125 0.00015 0.0 0.0322711 0.0238358 0.0 0
1 0.002125 0.00015 0.0 0.0603044 0.0493632 0.0 0
1 0.002125 0.00015 0.0 0.0003044 0.0493632 0.0 0
1 0.002125 0.00015 0.0 0.0361479 0.0064301 0.0 0
1 0.002125 0.00015 0.0 0.0270344 0.0138472 0.0 0
1 0.002125 0.00015 0.0 0.0094005 0.0256198 0.0 0
1 0.002125 0.00015 0.0 0.0302229 0.0279489 0.0 0
1 0.002125 0.00015 0.0 0.0166159 0.0174971 0.0 0
1 0.002125 0.00015 0.0 0.056037 0.0608968 0.0 0
1 0.002125 0.00015 0.0 0.056037 0.0008968 0.0 0
1 0.002125 0.00015 0.0 0.034529 0.0324191 0.0 0
1 0.002125 0.00015 0.0 0.043488 0.0473576 0.0 0
1 0.002125 0.00015 0.0 0.0503435 0.0355012 0.0 0
1 0.002125 0.00015 0.0 0.0159765 0.0306054 0.0 0
1 0.002125 0.00015 0.0 0.0236115 0.0432761 0.0 0
1 0.002125 0.00015 0.0 0.0478718 0.0114924 0.0 0
1 0.002125 0.00015 0.0 0.0120024 0.043922 0.0 0
1 0.002125 0.00015 0.0 0.0098122 0.0101382 0.0 0
1 0.002125 0.00015 0.0 0.0533934 0.0081258 0.0 0
1 0.001875 0.00015 0.0 0.0412997 0.0204824 0.0 0
1 0.001875 0.00015 0.0 0.0355238 0.0529507 0.0 0
1 0.001875 0.00015 0.0 0.0355911 0.0444935 0.0 0
1 0.001875 0.00015 0.0 0.0055506 0.0534166 0.0 0
1 0.001875 0.00015 0.0 0.0244423 0.0312473 0.0 0
1 0.001875 0.00015 0.0 0.0124709 0.0394141 0.0 0
1 0.001875 0.00015 0.0 0.0177936 0.0387531 0.0 0
1 0.001875 0.00015 0.0 0.0547985 0.0376095 0.0 0
1 0.001875 0.00015 0.0 0.0201593 0.0085036 0.0 0
1 0.001875 0.00015 0.0 0.0234289 0.0114901 0.0 0
1 0.001875 0.00015 0.0 0.0032963 0.0184655 0.0 0
1 0.001875 0.00015 0.0 0.0063397 0.0220929 0.0 0
1 0.001875 0.00015 0.0 0.0538949 0.0234985 0.0 0
1 0.001875 0.00015 0.0 0.0047394 0.0040793 0.0 0
1 0.001875 0.00015 0.0 -0.0006358 0.0243336 0.0 0
