Dry sand - Load to 27.12% strain then unload to 0 pressure,,,,,
Engineering,,,,,
volumetric,,,,,
strain,pressure,,,,
26.4168,174.337,,,,
26.4143,174.108,,,,
26.4118,173.88,,,,
26.4093,173.651,,,,
26.4068,173.423,,,,
26.4043,173.194,,,,
26.4018,172.966,,,,
26.3993,172.739,,,,
26.3968,172.511,,,,
26.3943,172.283,,,,
26.3918,172.056,,,,
26.3893,171.829,,,,
26.3868,171.602,,,,
26.3843,171.375,,,,
26.3818,171.149,,,,
26.3794,170.922,,,,
26.3769,170.696,,,,
26.3744,170.47,,,,
26.3719,170.244,,,,
26.3694,170.018,,,,
26.3669,169.793,,,,
26.3644,169.567,,,,
26.3619,169.342,,,,
26.3594,169.117,,,,
26.3569,168.893,,,,
26.3544,168.668,,,,
26.3519,168.443,,,,
26.3494,168.219,,,,
26.3469,167.995,,,,
26.3444,167.771,,,,
26.3419,167.548,,,,
26.3395,167.324,,,,
26.337,167.101,,,,
26.3345,166.877,,,,
26.332,166.654,,,,
26.3295,166.432,,,,
26.327,166.209,,,,
26.3245,165.986,,,,
26.322,165.764,,,,
26.3195,165.542,,,,
26.317,165.32,,,,
26.3145,165.098,,,,
26.312,164.877,,,,
26.3095,164.655,,,,
26.307,164.434,,,,
26.3045,164.213,,,,
26.302,163.992,,,,
26.2996,163.772,,,,
26.2971,163.551,,,,
26.2946,163.331,,,,
26.2921,163.111,,,,
26.2896,162.891,,,,
26.2871,162.671,,,,
26.2846,162.451,,,,
26.2821,162.232,,,,
26.2796,162.012,,,,
26.2771,161.793,,,,
26.2746,161.574,,,,
26.2721,161.356,,,,
26.2696,161.137,,,,
26.2671,160.919,,,,
26.2646,160.701,,,,
26.2621,160.482,,,,
26.2597,160.265,,,,
26.2572,160.047,,,,
26.2547,159.829,,,,
26.2522,159.612,,,,
26.2497,159.395,,,,
26.2472,159.178,,,,
26.2447,158.961,,,,
26.2422,158.745,,,,
26.2397,158.528,,,,
26.2372,158.312,,,,
26.2347,158.096,,,,
26.2322,157.88,,,,
26.2297,157.664,,,,
26.2272,157.449,,,,
26.2247,157.233,,,,
26.2222,157.018,,,,
26.2197,156.803,,,,
26.2173,156.588,,,,
26.2148,156.374,,,,
26.2123,156.159,,,,
26.2098,155.945,,,,
26.2073,155.731,,,,
26.2048,155.517,,,,
26.2023,155.303,,,,
26.1998,155.089,,,,
26.1973,154.876,,,,
26.1948,154.663,,,,
26.1923,154.449,,,,
26.1898,154.236,,,,
26.1873,154.024,,,,
26.1848,153.811,,,,
26.1823,153.599,,,,
26.1798,153.387,,,,
26.1774,153.175,,,,
26.1749,152.963,,,,
26.1724,152.751,,,,
26.1699,152.539,,,,
26.1674,152.328,,,,
26.1649,152.117,,,,
26.1624,151.906,,,,
26.1599,151.695,,,,
26.1574,151.485,,,,
26.1549,151.274,,,,
26.1524,151.064,,,,
26.1499,150.854,,,,
26.1474,150.644,,,,
26.1449,150.434,,,,
26.1424,150.224,,,,
26.1399,150.015,,,,
26.1375,149.806,,,,
26.135,149.597,,,,
26.1325,149.388,,,,
26.13,149.179,,,,
26.1275,148.97,,,,
26.125,148.762,,,,
26.1225,148.554,,,,
26.12,148.346,,,,
26.0701,144.216,,,,
26.0201,140.156,,,,
25.9702,136.164,,,,
25.9202,132.241,,,,
25.8703,128.386,,,,
25.8203,124.598,,,,
25.7704,120.877,,,,
25.7205,117.223,,,,
25.6705,113.634,,,,
25.6206,110.111,,,,
25.5706,106.654,,,,
25.5207,103.26,,,,
25.4707,99.9316,,,,
25.4208,96.6664,,,,
25.3709,93.4645,,,,
25.3209,90.3254,,,,
25.271,87.2487,,,,
25.221,84.2338,,,,
25.1711,81.2803,,,,
25.1211,78.3879,,,,
25.0712,75.5559,,,,
25.0213,72.7839,,,,
24.9713,70.0715,,,,
24.9214,67.4181,,,,
24.8714,64.8234,,,,
24.8215,62.2868,,,,
24.7715,59.8079,,,,
24.7216,57.3862,,,,
24.6717,55.0213,,,,
24.6217,52.7125,,,,
24.5718,50.4595,,,,
24.5218,48.2618,,,,
24.4719,46.1189,,,,
24.4219,44.0303,,,,
24.372,41.9956,,,,
24.3221,40.0141,,,,
24.2721,38.0854,,,,
24.2222,36.2091,,,,
24.1722,34.3845,,,,
24.1223,32.6113,,,,
24.0724,30.8888,,,,
24.0224,29.2166,,,,
23.9725,27.5942,,,,
23.9225,26.0209,,,,
23.8726,24.4963,,,,
23.8226,23.0198,,,,
23.7727,21.5908,,,,
23.7228,20.2089,,,,
23.6728,18.8733,,,,
23.6229,17.5836,,,,
23.5729,16.3391,,,,
23.523,15.1393,,,,
23.473,13.9834,,,,
23.4231,12.8709,,,,
23.3732,11.8012,,,,
23.3232,10.7734,,,,
23.2733,9.78699,,,,
23.2233,8.84118,,,,
23.1734,7.93522,,,,
23.1234,7.06833,,,,
23.0735,6.23967,,,,
23.0236,5.44838,,,,
22.9736,4.69351,,,,
22.9237,3.97406,,,,
22.8737,3.28894,,,,
22.8238,2.63694,,,,
22.7738,2.01669,,,,
22.7239,1.42658,,,,
22.674,0.864662,,,,
22.624,0.328234,,,,
